OID_,FID_NCSCDv2_Canada_nad83zn8,AREA,PERIMETER,CANADAJAN0,CANADAJAN1,SL,GELISOL_PC,HISTOSOL_P,MOLLISOL_P,VERTISOL_P,ARIDISOL_P,ANDISOL_PC,ENTISOL_PC,ULTISOL_PC,SPODOSOL_P,INCEPTISOL,ALFISOL_PC,NATRIC_PCT,AQU_PCT,WATER_PCT,ROCKLAND_P,GLACIER_PC,MISC_PCT,TURBEL_PCT,ORTHEL_PCT,HISTEL_PCT,TOTAL_PCT,EXTENT,GE_AREA,AL_AREA,EN_AREA,IN_AREA,SP_AREA,NA_AREA,AQ_AREA,VE_AREA,MO_AREA,HI_AREA,AR_AREA,AN_AREA,UL_AREA,GET_AREA,GEO_AREA,GEH_AREA,ROCK_AREA,GLACIER_AR,MISC_AREA,GE_30SOCM,AL_30SOCM,EN_30SOCM,IN_30SOCM,SP_30SOCM,NA_30SOCM,AQ_30SOCM,VE_30SOCM,MO_30SOCM,HI_30SOCM,AR_30SOCM,AN_30SOCM,UL_30SOCM,GET_30SOCM,GEO_30SOCM,GEH_30SOCM,GE_100SOCM,AL_100SOCM,EN_100SOCM,IN_100SOCM,SP_100SOCM,NA_100SOCM,AQ_100SOCM,VE_100SOCM,MO_100SOCM,HI_100SOCM,AR_100SOCM,AN_100SOCM,UL_100SOCM,GET_100SOC,GEO_100SOC,GEH_100SOC,SOCC_30CM,SOCC_100CM,SOIL_AREA,SOCM_30CM,SOCM_100CM,GEHSOCM200,GETSOCM200,GEOSOCM200,NPMSOCM200,HISOCM200,GEHSOCM300,GETSOCM300,GEOSOCM300,NPMSOCM300,HISOCM300,SOCM_200,SOCM_300,SOCC_200,SOCC_300,SOCC200_hg,SOCC300_hg,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length,Shape_Area
641,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,33,,SEDNTS600150821,,Y,1666.983330338067162,17404.305499073634564
642,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,34,,SEDNTS800150706,,Y,1666.983330338067162,17404.305499073634564
643,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,35,,SEDNTS800150821,,Y,1666.983330338067162,17404.305499073634564
644,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,36,,SEDNTS1000150706,,Y,1666.983330338067162,17404.305499073634564
645,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,37,,SEDNTS1000150821,,Y,1666.983330338067162,17404.305499073634564
646,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,38,,HAUPTS2160617,,Y,1666.983330338067162,17404.305499073634564
647,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,39,,HAUPTS22160726,,Y,1666.983330338067162,17404.305499073634564
648,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,41,,HADNTS3160726,,Y,1666.983330338067162,17404.305499073634564
649,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,42,,S2UPTS4160617,,Y,1666.983330338067162,17404.305499073634564
650,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,44,,S2DNTS5160617,,Y,1666.983330338067162,17404.305499073634564
